,open,close,high,low,volume,clean_tweet,sentiment,polarity,subjectivity,sentiment_score,price_difference,target
0,60025.0,60030.669608000004,60031.0,60025.0,0.06063015,Empty,neutral,0.0,0.0,1,0.0,0
1,60031.0,60012.0,60031.0,60012.0,0.90972801,Empty,neutral,0.0,0.0,1,-18.66960800000379,0
2,60013.0,60013.0,60013.93444794,60013.0,0.39007825,Empty,neutral,0.0,0.0,1,1.0,1
3,60013.0,60000.0,60014.0,60000.0,1.96071919,Empty,neutral,0.0,0.0,1,-13.0,0
4,60000.0,60000.0,60000.482297,60000.0,2.26917854,Empty,neutral,0.0,0.0,1,0.0,0
5,60000.482297,59974.0,60000.482297,59974.0,1.8063833999999999,Empty,neutral,0.0,0.0,1,-26.0,0
6,59974.0,59946.0,59974.217028,59946.0,1.01306313,Empty,neutral,0.0,0.0,1,-28.0,0
7,59946.0,59963.0,59966.0,59946.0,0.63369112,Empty,neutral,0.0,0.0,1,17.0,1
8,59946.03620376,59939.443,59946.03620376,59939.443,0.53618214,Empty,neutral,0.0,0.0,1,-23.5570000000007,0
9,59939.0,59903.0,59939.0,59903.0,3.14737038,Empty,neutral,0.0,0.0,1,-36.4429999999993,0
10,59904.0,59910.0,59910.0,59903.0,1.32710966,Empty,neutral,0.0,0.0,1,7.0,1
11,59909.0,60025.0,60025.0,59909.0,3.09905944,Empty,neutral,0.0,0.0,1,115.0,1
12,60025.0,60145.0,60145.0,60024.0,9.35068282,Empty,neutral,0.0,0.0,1,120.0,1
13,60145.18182131,60190.0,60190.0,60145.18182131,9.021084599999998,Empty,neutral,0.0,0.0,1,45.0,1
14,60189.0,60170.0,60189.05101608,60154.0,8.17725179,Empty,neutral,0.0,0.0,1,-20.0,0
15,60170.0,60128.0,60170.0,60128.0,6.06037978,Empty,neutral,0.0,0.0,1,-42.0,0
16,60128.0,60091.0,60128.0,60078.0,5.34921765,Empty,neutral,0.0,0.0,1,-37.0,0
17,60100.0,60159.0,60162.0,60100.0,25.32321343,Empty,neutral,0.0,0.0,1,68.0,1
18,60162.0,60176.0,60220.0,60162.0,1.94649052,Empty,neutral,0.0,0.0,1,17.0,1
19,60176.0,60189.0,60195.0,60151.0,3.31082432,Empty,neutral,0.0,0.0,1,13.0,1
20,60189.0,60188.988428,60189.0,60187.157974,0.25701283,Empty,neutral,0.0,0.0,1,-0.01157200000307057,0
21,60188.0,60227.0,60227.0,60166.0,2.62145144,Empty,neutral,0.0,0.0,1,38.01157200000307,1
22,60226.512735000004,60227.0,60227.0,60226.0,0.43673478,Empty,neutral,0.0,0.0,1,0.0,0
23,60226.0,60226.00694651,60226.512735000004,60226.0,0.14354561999999998,Empty,neutral,0.0,0.0,1,-0.9930534899976919,0
24,60226.00694651,60230.0,60231.0,60226.00694651,2.47125478,Empty,neutral,0.0,0.0,1,3.993053489997692,1
25,60230.0,60188.0,60230.0,60188.0,3.33698405,Empty,neutral,0.0,0.0,1,-42.0,0
26,60190.0,60224.754960000006,60226.67039885,60190.0,0.92710422,Empty,neutral,0.0,0.0,1,36.75496000000567,1
27,60224.754960000006,60223.0,60225.0,60223.0,2.09306021,Empty,neutral,0.0,0.0,1,-1.754960000005667,0
28,60217.0,60203.0,60221.0,60171.0,8.34038721,Empty,neutral,0.0,0.0,1,-20.0,0
29,60202.0,60219.268344000004,60219.268344000004,60202.0,0.368569,Empty,neutral,0.0,0.0,1,16.268344000003708,1
30,60219.268344000004,60195.0,60219.268344000004,60190.0,3.55313565,Empty,neutral,0.0,0.0,1,-24.268344000003708,0
31,60196.0,60175.0,60196.407444000004,60174.0,4.43693362,Empty,neutral,0.0,0.0,1,-20.0,0
32,60175.0,60218.0,60221.0,60175.0,0.10174748,Empty,neutral,0.0,0.0,1,43.0,1
33,60217.0,60228.0,60232.0,60216.0,9.73019183,Empty,neutral,0.0,0.0,1,10.0,1
34,60231.0,60229.052579699994,60231.0,60229.052579699994,0.05093229,Empty,neutral,0.0,0.0,1,1.0525796999936574,1
35,60229.32714,60228.0,60229.32714,60228.0,0.19736532,Empty,neutral,0.0,0.0,1,-1.0525796999936574,0
36,60229.0117245,60232.0,60232.0,60229.0117245,1.47250061,Empty,neutral,0.0,0.0,1,4.0,1
37,60232.0,60257.0,60258.0,60231.728608000005,6.17639956,Empty,neutral,0.0,0.0,1,25.0,1
38,60257.5933428,60258.0,60258.0,60257.0,1.7846337099999998,Empty,neutral,0.0,0.0,1,1.0,1
39,60258.0,60290.0,60290.0,60258.0,0.397992,Empty,neutral,0.0,0.0,1,32.0,1
40,60290.28007101,60368.0,60389.0,60290.28007101,8.71225788,Empty,neutral,0.0,0.0,1,78.0,1
41,60358.0,60362.0,60366.0,60357.0,1.69787206,Empty,neutral,0.0,0.0,1,-6.0,0
42,60362.506112,60345.130079999995,60362.506112,60331.0,14.53515713,Empty,neutral,0.0,0.0,1,-16.86992000000464,0
43,60345.0,60363.0,60363.0,60345.0,1.85966136,Empty,neutral,0.0,0.0,1,17.86992000000464,1
44,60363.0,60420.0,60420.0,60363.0,3.91686045,Empty,neutral,0.0,0.0,1,57.0,1
45,60420.0,60359.0,60443.0,60350.0,14.99329587,Empty,neutral,0.0,0.0,1,-61.0,0
46,60359.20714464,60317.0,60359.20714464,60316.0,11.20427394,Empty,neutral,0.0,0.0,1,-42.0,0
47,60317.0,60289.0,60317.417241999996,60289.0,4.40928344,Empty,neutral,0.0,0.0,1,-28.0,0
48,60289.98818200001,60252.0,60289.98818200001,60252.0,3.4112619,Empty,neutral,0.0,0.0,1,-37.0,0
49,60252.0,60268.0,60269.0,60252.0,1.87889664,Empty,neutral,0.0,0.0,1,16.0,1
50,60274.0,60291.0,60303.0,60250.0,7.62821493,Empty,neutral,0.0,0.0,1,23.0,1
51,60289.0,60355.0,60355.0,60274.0,3.85458749,Empty,neutral,0.0,0.0,1,64.0,1
52,60353.0,60355.0,60355.0,60352.0,0.791724,Empty,neutral,0.0,0.0,1,0.0,0
53,60355.0,60378.0,60380.50408,60354.0,1.18965905,Empty,neutral,0.0,0.0,1,23.0,1
54,60380.0,60370.0,60380.50408,60370.0,2.21123219,Empty,neutral,0.0,0.0,1,-8.0,0
55,60370.0,60289.0,60370.0,60289.0,4.86925289,Empty,neutral,0.0,0.0,1,-81.0,0
56,60289.15246799999,60315.0,60316.585308,60289.0,0.9060895,Empty,neutral,0.0,0.0,1,26.0,1
57,60317.0,60288.0,60317.0,60288.0,1.24069884,Empty,neutral,0.0,0.0,1,-27.0,0
58,60302.0,60302.0,60306.5266,60302.0,0.290831,Empty,neutral,0.0,0.0,1,14.0,1
59,60272.0,60272.0,60272.63545956,60272.0,0.04674556,Empty,neutral,0.0,0.0,1,-30.0,0
60,60272.0,60233.0,60272.0,60233.0,2.54702444,Empty,neutral,0.0,0.0,1,-39.0,0
61,60233.0,60258.061916,60258.061916,60233.0,1.1448293200000002,Empty,neutral,0.0,0.0,1,25.061915999998746,1
62,60262.0,60260.0,60262.0,60258.0,0.23932563,Empty,neutral,0.0,0.0,1,1.938084000001254,1
63,60261.92053602,60264.462912,60265.0,60261.92053602,8.84066168,Empty,neutral,0.0,0.0,1,4.462912000002689,1
64,60265.0,60300.0,60300.0,60264.462912,13.78183132,Empty,neutral,0.0,0.0,1,35.53708799999731,1
65,60296.0,60317.70591672,60317.70591672,60287.0,3.13984053,Empty,neutral,0.0,0.0,1,17.70591671999864,1
66,60317.53153099999,60380.0,60387.0,60317.0,1.51357671,Empty,neutral,0.0,0.0,1,62.29408328000136,1
67,60366.0,60352.25214004,60368.0,60352.0,6.65316186,Empty,neutral,0.0,0.0,1,-27.747859959999914,0
68,60352.25214004,60352.0,60353.0,60352.0,0.07704,Empty,neutral,0.0,0.0,1,-0.2521400400000857,0
69,60352.0,60353.0,60353.0,60352.0,0.15199959000000002,Empty,neutral,0.0,0.0,1,1.0,1
70,60352.285609000006,60352.0,60353.0,60352.0,1.1818838,Empty,neutral,0.0,0.0,1,-1.0,0
71,60352.25214004,60353.0,60353.0,60352.0,0.06172313,Empty,neutral,0.0,0.0,1,1.0,1
72,60352.0,60353.0,60353.0,60352.0,1.15736073,Empty,neutral,0.0,0.0,1,0.0,0
73,60353.0,60352.285609000006,60353.0,60352.0,0.19677728,Empty,neutral,0.0,0.0,1,-0.7143909999940661,0
74,60353.0,60352.285609000006,60353.0,60352.285609000006,0.20899263,Empty,neutral,0.0,0.0,1,0.0,0
75,60352.285609000006,60355.0,60355.0,60352.285609000006,0.74534497,Empty,neutral,0.0,0.0,1,2.714390999994066,1
76,60354.15171900001,60354.15171900001,60355.0,60354.15171900001,0.034839999999999996,Empty,neutral,0.0,0.0,1,-0.8482809999914025,0
77,60354.0,60332.0,60354.15171900001,60332.0,3.50425958,Empty,neutral,0.0,0.0,1,-22.151719000008598,0
78,60331.285794,60331.0,60331.285794,60331.0,1.62249638,Empty,neutral,0.0,0.0,1,-1.0,0
79,60331.0,60446.0,60448.0,60293.0,34.83050637,Empty,neutral,0.0,0.0,1,115.0,1
80,60446.0,60446.0,60446.0,60445.61541900001,0.82677174,Empty,neutral,0.0,0.0,1,0.0,0
81,60448.34175628,60521.0,60530.0,60447.0,6.23259908,Empty,neutral,0.0,0.0,1,75.0,1
82,60521.530289999995,60536.0,60583.29364692,60521.0,10.17002691,Empty,neutral,0.0,0.0,1,15.0,1
83,60536.0,60574.579236000005,60574.579236000005,60479.0,7.03905423,Empty,neutral,0.0,0.0,1,38.57923600000504,1
84,60575.493873,60520.0,60586.0,60519.0,28.17228715,Empty,neutral,0.0,0.0,1,-54.57923600000504,0
85,60520.0,60520.0,60520.0,60519.0,5.19728075,Empty,neutral,0.0,0.0,1,0.0,0
86,60520.0,60484.0,60520.0,60459.4346634,9.06124125,Empty,neutral,0.0,0.0,1,-36.0,0
87,60483.366788,60480.0,60484.0,60479.0,6.13803125,Empty,neutral,0.0,0.0,1,-4.0,0
88,60479.0,60454.0,60479.0,60454.0,2.95223689,Empty,neutral,0.0,0.0,1,-26.0,0
89,60441.0,60424.797891999995,60441.0,60424.0,3.30248767,Empty,neutral,0.0,0.0,1,-29.202108000004955,0
90,60424.0,60418.0,60425.0,60418.0,4.0052,Empty,neutral,0.0,0.0,1,-6.797891999995045,0
91,60416.70982524,60475.0,60476.0,60416.0,4.12287716,Empty,neutral,0.0,0.0,1,57.0,1
92,60475.0,60491.0,60492.0,60475.0,1.21953516,Empty,neutral,0.0,0.0,1,16.0,1
93,60491.0,60470.0,60491.0,60451.0,3.28868507,Empty,neutral,0.0,0.0,1,-21.0,0
94,60470.0,60489.0,60489.0,60469.0,1.65170636,Empty,neutral,0.0,0.0,1,19.0,1
95,60488.857622,60485.0,60488.857622,60485.0,0.60914499,Empty,neutral,0.0,0.0,1,-4.0,0
96,60485.0,60463.39269102,60485.6612,60463.0,2.01556596,Empty,neutral,0.0,0.0,1,-21.60730897999747,0
97,60463.0,60463.706,60464.0,60463.0,0.2030111,Empty,neutral,0.0,0.0,1,0.31330897999578156,1
98,60464.0,60465.0,60489.0,60464.0,2.51373521,Empty,neutral,0.0,0.0,1,1.294000000001688,1
99,60463.0,60396.0,60463.0,60396.0,0.48530844,Empty,neutral,0.0,0.0,1,-69.0,0
100,60415.0,60450.0,60450.0,60399.0,1.27206328,Empty,neutral,0.0,0.0,1,54.0,1
101,60438.0916,60438.0,60438.0916,60434.0,0.14080828,Empty,neutral,0.0,0.0,1,-12.0,0
102,60434.0,60437.0,60489.0,60434.0,4.04811131,Empty,neutral,0.0,0.0,1,-1.0,0
103,60436.262,60434.0,60443.0,60434.0,0.15300122,Empty,neutral,0.0,0.0,1,-3.0,0
104,60434.0,60467.0,60467.0,60434.0,0.41573000000000004,Empty,neutral,0.0,0.0,1,33.0,1
105,60467.0,60479.0,60480.0,60466.96751568,3.61453158,Empty,neutral,0.0,0.0,1,12.0,1
106,60480.0,60482.9338416,60483.0,60480.0,0.58820776,Empty,neutral,0.0,0.0,1,3.933841600002779,1
107,60482.9338416,60463.0,60482.9338416,60453.0,0.25429766,Empty,neutral,0.0,0.0,1,-19.93384160000278,0
108,60464.44355,60465.0,60465.0,60464.0,0.13114762,Empty,neutral,0.0,0.0,1,2.0,1
109,60465.0,60478.16765296,60479.0,60464.44355,0.43,Empty,neutral,0.0,0.0,1,13.16765296000085,1
110,60479.0,60478.16765296,60479.0,60478.16765296,0.07491588,Empty,neutral,0.0,0.0,1,0.0,0
111,60482.0,60482.0,60482.0,60482.0,0.51582,Empty,neutral,0.0,0.0,1,3.8323470399991493,1
112,60481.825225,60562.0,60562.0,60481.825225,5.23022672,Empty,neutral,0.0,0.0,1,80.0,1
113,60562.34415838,60562.0,60571.0,60562.0,1.13231862,Empty,neutral,0.0,0.0,1,0.0,0
114,60562.0,60487.70003024,60563.0,60487.0,4.65366359,Empty,neutral,0.0,0.0,1,-74.29996976000257,0
115,60481.92285378,60434.0,60481.92285378,60434.0,2.75777738,Empty,neutral,0.0,0.0,1,-53.70003023999743,0
116,60434.0,60366.0,60434.0,60357.0,9.01776589,Empty,neutral,0.0,0.0,1,-68.0,0
117,60365.0,60364.0,60388.0,60349.0,2.15302706,Empty,neutral,0.0,0.0,1,-2.0,0
118,60367.0,60408.97184946,60423.0,60367.0,0.95028967,Empty,neutral,0.0,0.0,1,44.97184946000198,1
119,60408.0,60400.0,60408.0,60400.0,0.12385,Empty,neutral,0.0,0.0,1,-8.971849460001977,0
120,60399.295435,60363.0,60399.295435,60362.713635,2.98748765,Empty,neutral,0.0,0.0,1,-37.0,0
121,60364.0,60404.782705,60405.0,60358.0,0.86360243,Empty,neutral,0.0,0.0,1,41.782704999997804,1
122,60405.0,60382.0,60405.0,60382.0,0.08682881,Empty,neutral,0.0,0.0,1,-22.782704999997804,0
123,60374.0,60374.0,60374.0,60374.0,0.00583,Empty,neutral,0.0,0.0,1,-8.0,0
124,60373.688175,60363.0,60373.688175,60363.0,4.06865334,Empty,neutral,0.0,0.0,1,-11.0,0
125,60362.0,60362.38167946,60362.38167946,60362.0,0.69299752,Empty,neutral,0.0,0.0,1,-0.6183205400011502,0
126,60362.0,60373.0,60374.0,60295.10755282,5.95606073,Empty,neutral,0.0,0.0,1,10.61832054000115,1
127,60369.0,60404.0,60405.0,60368.0,3.29889955,Empty,neutral,0.0,0.0,1,31.0,1
128,60404.71559801,60399.95003397,60439.0,60399.95003397,2.10119977,Empty,neutral,0.0,0.0,1,-4.049966029997449,0
129,60408.0,60452.0,60452.0,60406.0,0.78239152,Empty,neutral,0.0,0.0,1,52.04996602999745,1
130,60450.0,60448.0,60452.0,60447.0,1.00003908,Empty,neutral,0.0,0.0,1,-4.0,0
131,60447.0,60411.86394407,60447.0,60411.86394407,3.43994414,Empty,neutral,0.0,0.0,1,-36.13605593000102,0
132,60413.0,60441.64871932,60448.0,60413.0,0.07254889999999999,Empty,neutral,0.0,0.0,1,29.784775250001985,1
133,60442.0,60441.64871932,60442.0,60441.64871932,0.0272986,Empty,neutral,0.0,0.0,1,0.0,0
134,60441.64871932,60422.0,60441.64871932,60421.39507215,8.837081,Empty,neutral,0.0,0.0,1,-19.648719320000964,0
135,60421.39507215,60368.0,60421.39507215,60364.0,4.15852285,Empty,neutral,0.0,0.0,1,-54.0,0
136,60367.0,60366.712173,60367.0,60366.712173,0.02639774,Empty,neutral,0.0,0.0,1,-1.2878270000001066,0
137,60366.0,60411.0,60411.0,60366.0,3.07676551,Empty,neutral,0.0,0.0,1,44.28782700000011,1
138,60411.19785063,60423.0,60426.0,60411.19785063,0.78070567,Empty,neutral,0.0,0.0,1,12.0,1
139,60427.957341999994,60572.0,60594.0,60427.957341999994,31.48706617,Empty,neutral,0.0,0.0,1,149.0,1
140,60572.0,60570.0,60572.0,60550.0,0.67381335,Empty,neutral,0.0,0.0,1,-2.0,0
141,60569.0,60548.0,60569.0,60533.0,2.47168812,Empty,neutral,0.0,0.0,1,-22.0,0
142,60548.0,60548.0,60548.16848908,60548.0,0.20546592,Empty,neutral,0.0,0.0,1,0.0,0
143,60548.0,60483.0,60548.0,60483.0,4.01875706,Empty,neutral,0.0,0.0,1,-65.0,0
144,60484.0,60483.0,60484.0,60483.0,0.443493,Empty,neutral,0.0,0.0,1,0.0,0
145,60483.0,60483.0,60483.2748605,60483.0,0.39405935,Empty,neutral,0.0,0.0,1,0.0,0
146,60483.0,60473.0,60483.255312,60473.0,1.12219399,Empty,neutral,0.0,0.0,1,-10.0,0
147,60473.0,60448.0,60473.0,60432.5251977,2.1517416000000003,Empty,neutral,0.0,0.0,1,-25.0,0
148,60447.0,60481.0,60484.0,60447.0,1.71920382,Empty,neutral,0.0,0.0,1,33.0,1
149,60481.0,60431.0,60481.0,60431.0,2.14280873,Empty,neutral,0.0,0.0,1,-50.0,0
150,60431.142948,60431.0,60431.142948,60431.0,0.55162007,Empty,neutral,0.0,0.0,1,0.0,0
151,60431.0,60395.0,60431.0,60341.0,21.73130014,Empty,neutral,0.0,0.0,1,-36.0,0
152,60395.0,60397.0,60397.0,60395.0,0.73567348,Empty,neutral,0.0,0.0,1,2.0,1
153,60395.608923,60453.0,60453.0,60382.0,2.51327428,Empty,neutral,0.0,0.0,1,56.0,1
154,60451.0,60414.0,60451.0,60412.0,2.91586641,Empty,neutral,0.0,0.0,1,-39.0,0
155,60414.0,60349.0,60414.0,60349.0,5.00191019,Empty,neutral,0.0,0.0,1,-65.0,0
156,60349.718702,60390.0,60418.255352,60349.718702,4.85108351,Empty,neutral,0.0,0.0,1,41.0,1
157,60390.0,60359.0,60390.0,60359.0,2.09076405,Empty,neutral,0.0,0.0,1,-31.0,0
158,60359.0,60371.0,60371.0,60359.0,0.43889218,Empty,neutral,0.0,0.0,1,12.0,1
159,60371.0,60359.0,60371.157834000005,60359.0,2.89855366,Empty,neutral,0.0,0.0,1,-12.0,0
160,60359.0,60311.0,60359.0,60289.0,2.95278521,Empty,neutral,0.0,0.0,1,-48.0,0
161,60312.0,60308.0,60312.0,60308.0,2.4335147999999998,Empty,neutral,0.0,0.0,1,-3.0,0
162,60289.0,60176.0,60289.0,60175.0,13.42622078,Empty,neutral,0.0,0.0,1,-132.0,0
163,60176.0,60164.0,60188.0,60121.0,5.18068998,Empty,neutral,0.0,0.0,1,-12.0,0
164,60168.0,60189.0,60195.0,60168.0,0.92825907,Empty,neutral,0.0,0.0,1,25.0,1
165,60189.799852,60088.0,60189.799852,60073.0,4.1907708900000005,Empty,neutral,0.0,0.0,1,-101.0,0
166,60089.0,60126.0,60152.0,60072.0,7.14068187,Empty,neutral,0.0,0.0,1,38.0,1
167,60128.0,60154.0,60176.0,60126.0,1.25517372,Empty,neutral,0.0,0.0,1,28.0,1
168,60155.0,60155.0,60155.0,60154.0,0.44481935,Empty,neutral,0.0,0.0,1,1.0,1
169,60155.0,60170.0,60171.0,60155.0,1.9735751,Empty,neutral,0.0,0.0,1,15.0,1
170,60171.0,60171.0,60171.0,60171.0,0.165,Empty,neutral,0.0,0.0,1,1.0,1
171,60170.0,60102.0,60170.0,60089.0,6.21839591,Empty,neutral,0.0,0.0,1,-69.0,0
172,60089.0,60121.0,60147.0,60089.0,3.573436,Empty,neutral,0.0,0.0,1,19.0,1
173,60115.0,60090.0,60115.0,60090.0,2.13021829,Empty,neutral,0.0,0.0,1,-31.0,0
174,60090.0,60047.0,60091.0,60047.0,7.39758728,Empty,neutral,0.0,0.0,1,-43.0,0
175,60047.0,60057.0,60057.0,60047.0,6.71478102,Empty,neutral,0.0,0.0,1,10.0,1
176,60110.0,60107.0,60117.0,60106.0,0.03256796,Empty,neutral,0.0,0.0,1,50.0,1
177,60106.84212897,60172.0,60174.0,60106.0,1.12628761,Empty,neutral,0.0,0.0,1,65.0,1
178,60169.0,60233.0,60233.0,60167.0,5.09079812,Empty,neutral,0.0,0.0,1,61.0,1
179,60235.0,60243.152935000006,60252.0,60235.0,0.23261887,Empty,neutral,0.0,0.0,1,10.152935000005527,1
180,60244.0,60278.0,60278.0,60244.0,0.91743113,Empty,neutral,0.0,0.0,1,34.84706499999447,1
181,60265.0,60266.0,60266.0,60265.0,0.22173891,Empty,neutral,0.0,0.0,1,-12.0,0
182,60266.0,60287.0,60287.0,60265.25938524,0.43471264,Empty,neutral,0.0,0.0,1,21.0,1
183,60286.12433,60266.0,60286.12433,60265.0,4.00606921,Empty,neutral,0.0,0.0,1,-21.0,0
184,60265.0,60266.0,60266.0,60265.0,0.10337972,Empty,neutral,0.0,0.0,1,0.0,0
185,60267.0,60321.0,60321.0,60267.0,2.66244343,Empty,neutral,0.0,0.0,1,55.0,1
186,60320.0,60319.0,60320.0,60319.0,0.01696817,Empty,neutral,0.0,0.0,1,-2.0,0
187,60319.0,60301.0,60319.0,60300.0,5.20782272,Empty,neutral,0.0,0.0,1,-18.0,0
188,60319.0,60325.589385,60367.0,60319.0,3.26161371,Empty,neutral,0.0,0.0,1,24.58938499999931,1
189,60325.0,60288.0,60325.589385,60288.0,6.55620071,Empty,neutral,0.0,0.0,1,-37.58938499999931,0
190,60272.06263518,60272.0,60272.559115,60272.0,0.46372599,Empty,neutral,0.0,0.0,1,-16.0,0
191,60272.0,60242.27041632,60272.0,60242.0,8.11427277,Empty,neutral,0.0,0.0,1,-29.729583679996722,0
192,60242.0,60259.0,60259.0,60242.0,3.78785481,Empty,neutral,0.0,0.0,1,16.729583679996722,1
193,60263.0,60219.0,60263.0,60219.0,6.95042939,Empty,neutral,0.0,0.0,1,-40.0,0
194,60219.0,60229.0,60229.0,60219.0,0.68074281,Empty,neutral,0.0,0.0,1,10.0,1
195,60229.58631,60277.0,60277.0,60229.58631,1.44545829,Empty,neutral,0.0,0.0,1,48.0,1
196,60274.0,60287.90751556,60289.90288459999,60273.0,2.01536508,Empty,neutral,0.0,0.0,1,10.90751556000032,1
197,60287.0,60215.0,60287.644395,60215.0,4.25675536,Empty,neutral,0.0,0.0,1,-72.90751556000032,0
198,60215.0,60206.0,60218.0,60206.0,7.020899900000001,Empty,neutral,0.0,0.0,1,-9.0,0
199,60204.67775968,60208.09858085,60210.0,60204.0,2.91439776,Empty,neutral,0.0,0.0,1,2.0985808499972336,1
200,60208.0,60175.0,60208.0,60175.0,10.24749177,Empty,neutral,0.0,0.0,1,-33.098580849997234,0
201,60175.0,60197.0,60198.0,60175.0,0.76918917,Empty,neutral,0.0,0.0,1,22.0,1
202,60197.0,60180.0,60197.0,60180.0,2.91624477,Empty,neutral,0.0,0.0,1,-17.0,0
203,60180.0,60180.0,60181.0,60180.0,3.23164179,Empty,neutral,0.0,0.0,1,0.0,0
204,60180.0,60149.0,60180.0,60149.0,22.45349788,Empty,neutral,0.0,0.0,1,-31.0,0
205,60148.67152097,60130.0,60152.341167,60112.0,8.42399238,Empty,neutral,0.0,0.0,1,-19.0,0
206,60131.0,60087.615045000006,60135.056334099994,60086.0,7.14325543,Empty,neutral,0.0,0.0,1,-42.38495499999408,0
207,60087.0,60163.0,60163.0,60087.0,2.30599037,Empty,neutral,0.0,0.0,1,75.38495499999408,1
208,60164.0,60184.0,60192.0,60164.0,3.78192687,Empty,neutral,0.0,0.0,1,21.0,1
209,60184.0,60178.0,60184.0,60145.0,2.15827931,Empty,neutral,0.0,0.0,1,-6.0,0
210,60174.42177000001,60144.267855,60174.42177000001,60144.0,2.035,Empty,neutral,0.0,0.0,1,-33.732145000001765,0
211,60144.0,60171.0,60171.0,60144.0,0.58571315,Empty,neutral,0.0,0.0,1,26.732145000001765,1
212,60174.42177000001,60162.0,60175.0,60162.0,0.44360402,Empty,neutral,0.0,0.0,1,-9.0,0
213,60162.0,60157.0,60162.0,60134.0,3.77736059,Empty,neutral,0.0,0.0,1,-5.0,0
214,60132.0,60055.0,60132.0,60037.0,8.3136608,Empty,neutral,0.0,0.0,1,-102.0,0
215,60056.0,60059.0,60075.0,60056.0,3.23241768,Empty,neutral,0.0,0.0,1,4.0,1
216,60059.0,60021.0,60059.0,60020.0,2.20836938,Empty,neutral,0.0,0.0,1,-38.0,0
217,60020.36180664,59954.0,60020.36180664,59954.0,5.42758294,Empty,neutral,0.0,0.0,1,-67.0,0
218,59954.0,60067.0,60067.0,59954.0,19.77185065,Empty,neutral,0.0,0.0,1,113.0,1
219,60067.0,60024.197128,60085.433251999995,60024.197128,6.85770937,Empty,neutral,0.0,0.0,1,-42.80287200000021,0
220,60026.0,60006.83166,60026.0,59977.0,3.45642262,Empty,neutral,0.0,0.0,1,-17.365467999996326,0
221,60006.0,60023.283156,60024.0,60006.0,1.40864639,Empty,neutral,0.0,0.0,1,16.451495999994222,1
222,60023.0,60023.93402196,60023.93402196,60023.0,0.28025995000000004,Empty,neutral,0.0,0.0,1,0.6508659600003739,1
223,60023.283156,60003.0,60023.93402196,60003.0,1.91674005,Empty,neutral,0.0,0.0,1,-20.934021959998063,0
224,60004.0,60007.0,60007.0,59976.0,5.10826649,Empty,neutral,0.0,0.0,1,4.0,1
225,60013.0,59988.0,60013.0,59988.0,2.31984038,Empty,neutral,0.0,0.0,1,-19.0,0
226,59988.29474,59988.29474,59989.0,59988.0,0.24353466,Empty,neutral,0.0,0.0,1,0.29473999999754597,1
227,59988.0,59901.0,59988.0,59861.0,22.8222819,Empty,neutral,0.0,0.0,1,-87.29473999999755,0
228,59901.0,59770.0,59901.0,59770.0,9.65294528,Empty,neutral,0.0,0.0,1,-131.0,0
229,59770.0,59712.0,59806.0,59712.0,29.32463965,Empty,neutral,0.0,0.0,1,-58.0,0
230,59712.33746880001,59761.0,59789.0,59711.0,15.71343669,Empty,neutral,0.0,0.0,1,49.0,1
231,59776.0,59698.04367168,59776.0,59683.0,21.45155799,Empty,neutral,0.0,0.0,1,-62.95632831999683,0
232,59721.0,59749.0,59749.0,59691.0,9.16778141,Empty,neutral,0.0,0.0,1,50.95632831999683,1
233,59745.0,59815.0,59838.0,59745.0,2.71434349,Empty,neutral,0.0,0.0,1,66.0,1
234,59818.0,59856.0,59870.0,59773.0,15.193025400000002,Empty,neutral,0.0,0.0,1,41.0,1
235,59856.0,59852.0,59905.0,59852.0,8.42508575,Empty,neutral,0.0,0.0,1,-4.0,0
236,59852.0,59873.0,59873.6056422,59852.0,1.94122883,Empty,neutral,0.0,0.0,1,21.0,1
237,59873.0,59873.0,59873.0,59872.0,0.265298,Empty,neutral,0.0,0.0,1,0.0,0
238,59873.0,59929.0,59959.0,59873.0,4.61301847,Empty,neutral,0.0,0.0,1,56.0,1
239,59935.0,59910.0,59935.0,59910.0,4.08394341,Empty,neutral,0.0,0.0,1,-19.0,0
240,59910.0,59893.0,59910.0,59868.0,6.39343499,Empty,neutral,0.0,0.0,1,-17.0,0
241,59892.0,59840.24987304,59892.66608172,59840.0,0.5643130000000001,Empty,neutral,0.0,0.0,1,-52.7501269600034,0
242,59839.923227499996,59825.0,59840.0,59820.0,2.46617403,Empty,neutral,0.0,0.0,1,-15.2498730399966,0
243,59820.546129999995,59821.0,59821.0,59816.889338,1.2343972,Empty,neutral,0.0,0.0,1,-4.0,0
244,59821.0,59898.0,59901.0,59821.0,4.12800718,Empty,neutral,0.0,0.0,1,77.0,1
245,59892.0,59919.0,59919.0,59892.0,1.4722600000000001,Empty,neutral,0.0,0.0,1,21.0,1
246,59911.19235,59862.0,59911.19235,59859.0,1.11465375,Empty,neutral,0.0,0.0,1,-57.0,0
247,59862.0,59903.0,59926.0,59861.837591999996,1.15533833,Empty,neutral,0.0,0.0,1,41.0,1
248,59891.998833000005,59872.1787608,59913.0,59869.79626264,1.88977502,Empty,neutral,0.0,0.0,1,-30.821239199998672,0
249,59873.0,59812.0,59873.0,59800.0,2.58158845,Empty,neutral,0.0,0.0,1,-60.17876080000133,0
250,59807.912949,59810.0,59810.0,59800.0,0.98019468,Empty,neutral,0.0,0.0,1,-2.0,0
